Student ID,Subject,Exam Score,Assignment Score,Participation Score,Attendance Score
288,Biology,41,5,19,17
288,English,30,0,13,3
288,History,98,7,12,15
288,Computer Science,53,7,1,15
289,Math,67,0,16,10
289,Physics,80,2,10,4
289,Chemistry,87,5,6,9
289,Biology,57,2,19,9
289,English,88,9,13,11
289,History,76,9,9,18
289,Computer Science,30,7,9,1
290,Math,59,7,6,6
290,Physics,81,8,1,13
290,Chemistry,78,0,8,19
290,Biology,82,2,3,7
290,English,74,3,8,8
290,History,51,1,11,9
290,Computer Science,72,6,8,5
291,Math,77,6,15,4
291,Physics,45,0,18,4
291,Chemistry,66,0,7,0
291,Biology,95,3,17,10
291,English,53,7,3,4
291,History,33,8,12,17
291,Computer Science,95,0,18,8
292,Math,57,2,6,9
292,Physics,94,9,8,14
292,Chemistry,44,2,4,8
292,Biology,51,8,6,11
292,English,54,8,5,1
292,History,92,8,16,0
292,Computer Science,80,5,4,1
293,Math,70,9,13,3
293,Physics,65,4,14,7
293,Chemistry,55,3,15,3
293,Biology,91,5,11,15
293,English,80,7,5,9
293,History,58,1,9,9
293,Computer Science,68,1,0,6
294,Math,50,0,14,3
294,Physics,89,3,9,8
294,Chemistry,63,0,1,6
294,Biology,90,9,19,0
294,English,30,4,15,14
294,History,57,6,15,12
294,Computer Science,46,0,1,12
295,Math,43,9,2,16
295,Physics,39,7,12,17
295,Chemistry,98,5,16,10
295,Biology,49,8,1,4
295,English,30,3,3,2
295,History,38,5,11,9
295,Computer Science,63,9,5,17
296,Math,31,1,9,15
296,Physics,30,4,7,15
296,Chemistry,79,4,11,7
296,Biology,75,4,17,18
296,English,67,4,10,19
296,History,49,4,17,17
296,Computer Science,55,8,13,18
297,Math,60,9,3,5
297,Physics,97,9,14,15
297,Chemistry,46,2,18,16
297,Biology,99,8,7,10
297,English,55,7,18,9
297,History,70,3,14,12
297,Computer Science,95,1,15,8
298,Math,57,2,8,12
298,Physics,60,4,1,7
298,Chemistry,88,8,15,1
298,Biology,83,7,4,8
298,English,94,8,9,3
298,History,39,5,11,12
298,Computer Science,46,2,1,10
299,Math,70,2,17,19
299,Physics,43,1,16,7
299,Chemistry,71,9,17,18
299,Biology,37,2,2,11
299,English,46,2,8,11
299,History,66,3,2,14
299,Computer Science,81,7,3,11
300,Math,69,5,14,11
300,Physics,77,4,19,19
300,Chemistry,97,8,3,11
300,Biology,77,9,5,9
300,English,68,9,18,18
300,History,87,4,1,9
300,Computer Science,87,8,0,13
301,Math,44,0,16,12
301,Physics,91,1,16,10
301,Chemistry,37,3,2,11
301,Biology,45,4,16,10
301,English,78,2,0,11
301,History,44,1,13,0
301,Computer Science,74,6,14,19
302,Math,75,5,13,11
302,Physics,58,8,19,18
302,Chemistry,95,5,19,0
302,Biology,54,8,1,4
302,English,84,8,7,15
302,History,77,3,14,0
302,Computer Science,51,2,5,13
303,Math,65,1,14,8
303,Physics,96,9,16,6
303,Chemistry,94,8,10,16
303,Biology,34,6,18,14
303,English,59,3,4,2
303,History,70,6,1,15
303,Computer Science,38,2,19,16
304,Math,67,3,0,17
304,Physics,92,2,8,12
304,Chemistry,69,6,12,14
304,Biology,72,3,0,3
304,English,39,3,19,8
304,History,41,1,11,15
304,Computer Science,92,3,11,10
305,Math,93,8,17,2
305,Physics,78,0,16,7
305,Chemistry,98,4,8,2
305,Biology,48,6,8,17
305,English,45,0,1,13
305,History,30,9,15,14
305,Computer Science,76,7,14,14
306,Math,63,1,9,2
306,Physics,52,3,13,9
306,Chemistry,94,3,0,16
306,Biology,93,3,14,12
306,English,95,2,12,10
306,History,88,5,14,9
306,Computer Science,70,8,19,0
307,Math,46,9,4,17
307,Physics,76,5,6,16
307,Chemistry,99,7,11,13
307,Biology,73,6,9,19
307,English,60,6,8,9
307,History,39,6,4,2
307,Computer Science,72,4,19,4
308,Math,85,3,14,8
308,Physics,52,7,11,18
308,Chemistry,87,9,0,15
308,Biology,51,0,17,10
308,English,99,6,9,10
308,History,86,8,6,8
308,Computer Science,42,9,2,2
309,Math,50,3,1,2
309,Physics,44,7,5,12
309,Chemistry,61,3,18,0
309,Biology,57,4,1,14
309,English,48,5,19,8
309,History,67,9,17,18
309,Computer Science,82,7,5,13
310,Math,87,7,12,10
310,Physics,80,2,18,12
310,Chemistry,57,7,17,11
310,Biology,58,0,3,11
310,English,90,3,9,2
310,History,31,8,16,5
310,Computer Science,55,7,2,17
311,Math,83,0,15,6
311,Physics,32,6,3,8
311,Chemistry,66,2,14,7
311,Biology,67,1,18,14
311,English,39,5,13,16
311,History,70,2,4,6
311,Computer Science,60,3,6,1
312,Math,52,7,5,5
312,Physics,70,3,10,4
312,Chemistry,86,0,19,6
312,Biology,76,8,14,13
312,English,42,9,8,9
312,History,33,0,13,17
312,Computer Science,72,0,6,9
313,Math,88,8,2,13
313,Physics,87,8,14,1
313,Chemistry,53,6,3,17
313,Biology,53,4,5,6
313,English,92,9,0,3
313,History,58,8,0,10
313,Computer Science,79,5,10,9
314,Math,88,0,3,14
314,Physics,50,8,10,10
314,Chemistry,99,0,5,12
314,Biology,85,5,4,14
314,English,76,9,4,3
314,History,61,1,6,9
314,Computer Science,77,9,17,16
315,Math,59,4,12,0
315,Physics,94,0,5,12
315,Chemistry,88,0,4,8
315,Biology,59,8,16,15
315,English,78,7,0,11
315,History,98,7,5,0
315,Computer Science,54,0,9,9
316,Math,32,0,18,10
316,Physics,58,1,1,8
316,Chemistry,85,0,13,3
316,Biology,90,0,16,11
316,English,89,3,17,2
316,History,72,8,17,3
316,Computer Science,79,4,13,9
317,Math,44,0,15,10
317,Physics,49,5,15,1
317,Chemistry,94,7,8,11
317,Biology,46,8,14,18
317,English,56,5,9,11
317,History,75,8,12,2
317,Computer Science,82,4,9,15
318,Math,36,3,19,10
318,Physics,65,5,16,12
318,Chemistry,59,2,8,5
318,Biology,51,4,10,15
318,English,56,4,13,16
318,History,64,3,15,15
318,Computer Science,55,8,3,18
319,Math,74,9,0,11
319,Physics,72,4,1,16
319,Chemistry,69,5,8,12
319,Biology,90,1,9,11
319,English,72,9,12,16
319,History,96,3,12,18
319,Computer Science,36,8,18,12
320,Math,83,7,17,1
320,Physics,79,1,10,0
320,Chemistry,40,0,6,15
320,Biology,76,4,10,15
320,English,48,0,5,10
320,History,78,8,17,16
320,Computer Science,41,6,4,10
321,Math,88,3,2,16
321,Physics,68,9,3,12
321,Chemistry,30,4,18,19
321,Biology,72,3,2,16
321,English,73,9,7,14
321,History,98,3,19,18
321,Computer Science,82,3,14,16
322,Math,96,9,14,9
322,Physics,85,6,17,0
322,Chemistry,64,4,11,0
322,Biology,32,2,4,18
322,English,58,8,0,3
322,History,90,9,3,16
322,Computer Science,43,1,0,15
323,Math,32,6,8,3
323,Physics,50,4,10,8
323,Chemistry,67,7,10,8
323,Biology,58,6,2,0
323,English,90,5,18,13
323,History,78,5,13,16
323,Computer Science,86,0,12,5
324,Math,41,6,18,5
324,Physics,68,0,0,4
324,Chemistry,99,8,15,13
324,Biology,81,9,9,8
324,English,32,1,19,1
324,History,78,2,12,12
324,Computer Science,98,7,2,6
325,Math,53,5,12,17
325,Physics,85,4,6,0
325,Chemistry,98,0,7,14
325,Biology,81,3,1,4
325,English,62,8,4,5
325,History,55,0,3,6
325,Computer Science,83,9,0,0
326,Math,49,4,12,17
326,Physics,91,3,9,11
326,Chemistry,94,9,8,2
326,Biology,38,9,18,15
326,English,32,1,0,17
326,History,53,8,12,1
326,Computer Science,50,2,14,10
327,Math,62,4,6,19
327,Physics,71,4,8,0
327,Chemistry,31,2,13,19
327,Biology,99,0,5,3
327,English,32,6,18,17
327,History,55,7,3,7
327,Computer Science,66,8,0,12
328,Math,33,5,13,2
328,Physics,66,6,0,11
328,Chemistry,40,7,7,5
328,Biology,89,5,1,18
328,English,85,0,9,15
328,History,93,3,10,15
328,Computer Science,88,3,0,15
329,Math,48,4,8,8
329,Physics,56,0,11,12
329,Chemistry,37,1,0,0
329,Biology,35,8,4,15
329,English,47,0,17,0
329,History,83,7,2,4
329,Computer Science,84,7,18,17
330,Math,79,4,0,14
330,Physics,47,8,6,15
330,Chemistry,67,8,6,13
330,Biology,82,8,5,15
330,English,81,0,4,12
330,History,85,4,11,8
330,Computer Science,32,2,0,17
331,Math,85,8,8,17
331,Physics,79,6,3,12
331,Chemistry,46,7,1,13
331,Biology,96,4,13,2
331,English,52,6,17,12
331,History,90,6,9,12
331,Computer Science,45,8,1,4
332,Math,90,5,16,3
332,Physics,78,8,19,1
332,Chemistry,79,4,10,12
332,Biology,37,0,16,11
332,English,33,4,12,8
332,History,36,6,4,4
332,Computer Science,59,8,5,18
333,Math,95,9,15,4
333,Physics,61,7,10,17
333,Chemistry,65,9,9,0
333,Biology,58,4,12,0
333,English,32,2,6,3
333,History,64,7,2,6
333,Computer Science,72,0,5,7
334,Math,94,9,18,2
334,Physics,65,0,8,10
334,Chemistry,65,0,19,12
334,Biology,62,4,4,13
334,English,43,7,3,6
334,History,76,5,3,18
334,Computer Science,38,4,12,13
335,Math,89,5,9,15
335,Physics,66,6,5,1
335,Chemistry,90,2,17,18
335,Biology,30,7,15,1
335,English,69,5,15,10
335,History,84,2,10,7
335,Computer Science,97,7,8,1
336,Math,99,4,18,7
336,Physics,43,7,15,11
336,Chemistry,85,9,18,17
336,Biology,70,1,19,11
336,English,90,1,9,0
336,History,65,8,11,8
336,Computer Science,65,8,5,0
337,Math,71,5,17,5
337,Physics,44,7,12,10
337,Chemistry,89,8,6,16
337,Biology,79,5,18,12
337,English,76,6,0,15
337,History,34,9,2,9
337,Computer Science,75,2,12,12
338,Math,39,1,5,7
338,Physics,54,7,6,13
338,Chemistry,52,2,13,12
338,Biology,50,0,18,0
338,English,33,9,2,19
338,History,57,5,5,11
338,Computer Science,45,7,4,8
339,Math,76,4,4,17
339,Physics,73,2,6,16
339,Chemistry,89,1,0,4
339,Biology,88,1,0,6
339,English,90,1,16,1
339,History,68,6,9,2
339,Computer Science,64,8,3,15
340,Math,61,3,17,3
340,Physics,67,4,14,0
340,Chemistry,32,4,16,13
340,Biology,91,2,12,2
340,English,72,1,14,12
340,History,80,5,15,17
340,Computer Science,36,3,8,9
341,Math,36,7,18,10
341,Physics,66,1,9,15
341,Chemistry,84,7,8,10
341,Biology,85,8,5,11
341,English,47,3,8,6
341,History,37,6,8,7
341,Computer Science,32,0,1,14
342,Math,81,5,3,19
342,Physics,35,5,10,16
342,Chemistry,60,5,2,15
342,Biology,47,4,15,15
342,English,56,6,2,19
342,History,74,5,2,6
342,Computer Science,38,4,19,2
343,Math,80,2,12,11
343,Physics,94,2,15,14
343,Chemistry,85,5,10,2
343,Biology,44,0,6,0
343,English,78,8,12,10
343,History,41,5,19,18
343,Computer Science,65,2,0,17
344,Math,56,4,14,7
344,Physics,43,3,4,12
344,Chemistry,35,0,18,12
344,Biology,58,5,14,15
344,English,53,6,15,9
344,History,83,8,8,16
344,Computer Science,46,0,11,12
345,Math,59,9,18,1
345,Physics,65,2,6,14
345,Chemistry,67,2,5,15
345,Biology,95,6,10,6
345,English,53,3,6,3
345,History,73,4,18,4
345,Computer Science,82,2,10,6
346,Math,78,8,8,8
346,Physics,83,4,2,7
346,Chemistry,61,3,9,12
346,Biology,92,2,7,8
346,English,59,5,11,10
346,History,31,1,8,1
346,Computer Science,32,2,3,17
347,Math,54,1,9,10
347,Physics,46,9,19,15
347,Chemistry,49,1,1,13
347,Biology,33,0,12,3
347,English,64,5,7,1
347,History,35,5,9,11
347,Computer Science,50,9,9,2
348,Math,61,3,9,8
348,Physics,81,2,13,1
348,Chemistry,90,7,6,5
348,Biology,40,1,18,9
348,English,92,4,13,2
348,History,39,6,16,0
348,Computer Science,93,9,17,14
349,Math,62,4,14,2
349,Physics,94,7,11,18
349,Chemistry,54,8,11,12
349,Biology,30,2,5,7
349,English,97,4,6,3
349,History,81,3,14,4
349,Computer Science,85,8,1,6
350,Math,78,0,19,1
350,Physics,63,0,1,8
350,Chemistry,87,1,14,9
350,Biology,44,9,16,8
350,English,65,8,15,3
350,History,77,2,0,5
350,Computer Science,97,5,12,15
351,Math,35,9,10,2
351,Physics,81,9,0,19
351,Chemistry,43,8,7,10
351,Biology,97,6,9,18
351,English,86,9,3,1
351,History,79,9,15,10
351,Computer Science,71,0,13,3
352,Math,48,1,6,8
352,Physics,48,5,15,17
352,Chemistry,52,4,10,6
352,Biology,97,8,12,3
352,English,80,1,8,11
352,History,31,5,4,4
352,Computer Science,81,5,4,3
353,Math,38,5,9,15
353,Physics,90,2,9,5
353,Chemistry,91,0,4,5
353,Biology,92,7,14,18
353,English,79,3,7,15
353,History,61,7,18,19
353,Computer Science,63,3,5,10
354,Math,45,4,18,1
354,Physics,70,0,14,6
354,Chemistry,83,6,18,2
354,Biology,88,0,3,17
354,English,55,7,18,5
354,History,30,7,0,18
354,Computer Science,54,6,10,18
355,Math,39,7,11,0
355,Physics,46,9,9,5
355,Chemistry,46,1,4,17
355,Biology,91,9,16,15
355,English,58,7,15,10
355,History,35,2,0,17
355,Computer Science,66,9,4,13
356,Math,93,0,1,6
356,Physics,39,3,6,15
356,Chemistry,66,0,15,19
356,Biology,55,2,14,11
356,English,50,9,1,6
356,History,64,0,2,9
356,Computer Science,88,5,5,19
357,Math,50,6,4,3
357,Physics,47,2,16,17
357,Chemistry,85,7,1,12
357,Biology,91,5,14,4
357,English,32,4,4,4
357,History,32,2,19,17
357,Computer Science,65,0,15,7
358,Math,46,7,6,7
358,Physics,85,9,11,15
358,Chemistry,60,2,9,6
358,Biology,49,4,15,8
358,English,83,9,13,10
358,History,58,9,8,3
358,Computer Science,77,9,18,16
359,Math,38,0,1,12
359,Physics,38,6,15,18
359,Chemistry,35,1,18,10
359,Biology,90,9,9,12
359,English,41,4,9,19
359,History,79,3,4,4
359,Computer Science,41,9,2,7
360,Math,83,1,17,8
360,Physics,74,6,9,8
360,Chemistry,91,5,14,4
360,Biology,30,5,5,18
360,English,48,2,2,9
360,History,55,9,17,2
360,Computer Science,32,6,11,19
361,Math,53,7,8,13
361,Physics,66,4,18,15
361,Chemistry,53,4,3,7
361,Biology,91,5,4,13
361,English,71,1,3,7
361,History,46,1,10,15
361,Computer Science,73,6,0,15
362,Math,76,5,11,7
362,Physics,63,4,13,15
362,Chemistry,72,3,8,9
362,Biology,41,5,18,10
362,English,70,4,5,15
362,History,81,5,4,3
362,Computer Science,67,8,16,13
363,Math,80,0,19,14
363,Physics,59,1,9,10
363,Chemistry,56,7,2,6
363,Biology,47,7,18,11
363,English,78,5,11,12
363,History,54,2,13,6
363,Computer Science,35,7,18,18
364,Math,38,3,5,7
364,Physics,53,4,9,12
364,Chemistry,43,6,19,5
364,Biology,36,4,17,11
364,English,67,0,3,18
364,History,73,2,19,7
364,Computer Science,70,2,4,19
365,Math,43,9,14,5
365,Physics,87,3,7,18
365,Chemistry,34,0,12,10
365,Biology,82,7,7,13
365,English,32,3,19,14
365,History,91,4,12,8
365,Computer Science,54,9,11,13
366,Math,75,7,15,13
366,Physics,94,1,6,14
366,Chemistry,78,2,12,8
366,Biology,85,7,14,2
366,English,45,7,12,7
366,History,83,6,13,6
366,Computer Science,56,2,5,0
367,Math,73,1,15,11
367,Physics,49,7,0,6
367,Chemistry,76,5,12,12
367,Biology,38,7,14,3
367,English,42,4,6,7
367,History,65,3,7,16
367,Computer Science,69,4,0,19
368,Math,63,3,0,6
368,Physics,94,8,2,11
368,Chemistry,80,5,15,9
368,Biology,88,5,16,16
368,English,80,1,10,6
368,History,71,6,4,11
368,Computer Science,77,8,17,2
369,Math,49,4,12,18
369,Physics,91,6,4,5
369,Chemistry,55,9,15,7
369,Biology,33,4,7,6
369,English,44,4,2,16
369,History,72,8,4,9
369,Computer Science,76,3,19,1
370,Math,53,3,4,5
370,Physics,59,7,10,7
370,Chemistry,36,3,5,15
370,Biology,81,6,11,11
370,English,44,0,14,13
370,History,71,9,3,8
370,Computer Science,82,3,8,19
371,Math,72,6,9,3
371,Physics,98,4,10,8
371,Chemistry,70,5,3,1
371,Biology,96,1,5,10
371,English,98,8,19,17
371,History,32,8,3,16
371,Computer Science,46,6,1,8
372,Math,98,2,18,2
372,Physics,33,7,12,12
372,Chemistry,66,0,8,16
372,Biology,94,2,14,9
372,English,93,5,14,8
372,History,85,8,9,19
372,Computer Science,76,6,0,1
373,Math,87,2,13,7
373,Physics,41,9,14,13
373,Chemistry,30,8,2,18
373,Biology,47,3,1,6
373,English,48,5,14,9
373,History,51,0,5,12
373,Computer Science,64,2,18,9
374,Math,44,9,12,4
374,Physics,33,8,16,1
374,Chemistry,66,6,0,11
374,Biology,50,2,11,11
374,English,63,8,3,19
374,History,45,9,12,1
374,Computer Science,64,2,5,18
375,Math,88,4,19,18
375,Physics,37,9,2,5
375,Chemistry,58,6,17,13
375,Biology,57,9,9,14
375,English,33,6,1,2
375,History,36,6,15,9
375,Computer Science,48,0,18,4
376,Math,49,0,17,18
376,Physics,33,5,4,6
376,Chemistry,63,0,11,9
376,Biology,69,0,11,1
376,English,57,9,16,2
376,History,39,5,5,0
376,Computer Science,66,5,10,7
377,Math,89,1,15,2
377,Physics,48,7,6,0
377,Chemistry,73,4,15,3
377,Biology,50,1,11,0
377,English,59,2,16,19
377,History,53,7,10,12
377,Computer Science,93,3,7,8
378,Math,57,1,10,7
378,Physics,42,4,14,2
378,Chemistry,52,1,18,11
378,Biology,93,8,19,3
378,English,96,4,2,14
378,History,31,4,16,13
378,Computer Science,57,5,9,2
379,Math,65,5,15,6
379,Physics,76,4,19,10
379,Chemistry,51,4,0,4
379,Biology,75,8,16,14
379,English,88,5,11,5
379,History,82,9,4,8
379,Computer Science,75,7,13,11
380,Math,92,9,19,19
380,Physics,55,4,12,18
380,Chemistry,76,7,9,2
380,Biology,82,2,4,15
380,English,46,5,19,19
380,History,95,3,14,17
380,Computer Science,30,9,18,11
381,Math,35,6,17,13
381,Physics,49,5,13,4
381,Chemistry,70,7,1,15
381,Biology,74,6,15,6
381,English,56,0,0,11
381,History,49,4,14,3
381,Computer Science,36,2,6,5
382,Math,83,5,9,15
382,Physics,61,5,0,18
382,Chemistry,85,5,17,12
382,Biology,93,6,12,7
382,English,59,4,16,8
382,History,42,1,3,1
382,Computer Science,47,4,18,9
383,Math,47,8,9,4
383,Physics,78,5,12,16
383,Chemistry,38,7,11,13
383,Biology,75,7,4,18
383,English,92,8,6,7
383,History,75,5,13,10
383,Computer Science,43,4,7,2
384,Math,57,6,17,2
384,Physics,76,1,4,6
384,Chemistry,88,9,14,12
384,Biology,62,0,14,15
384,English,73,9,5,5
384,History,44,3,3,1
384,Computer Science,85,6,19,8
385,Math,92,8,7,13
385,Physics,62,6,11,1
385,Chemistry,42,3,19,17
385,Biology,77,7,11,8
385,English,55,1,1,7
385,History,85,5,9,7
385,Computer Science,90,0,12,18
386,Math,73,8,4,15
386,Physics,67,0,13,5
386,Chemistry,52,3,6,1
386,Biology,35,5,17,19
386,English,69,7,7,7
386,History,63,3,2,13
386,Computer Science,51,6,7,12
387,Math,84,2,4,12
387,Physics,57,9,19,0
387,Chemistry,91,6,1,6
387,Biology,67,4,3,1
387,English,71,5,4,17
387,History,44,8,10,16
387,Computer Science,38,6,15,5
388,Math,51,6,16,3
388,Physics,44,0,19,0
388,Chemistry,36,7,12,10
388,Biology,40,2,11,17
388,English,46,2,0,18
388,History,93,3,15,11
388,Computer Science,82,4,12,16
389,Math,69,3,4,17
389,Physics,90,0,14,1
389,Chemistry,99,0,15,16
389,Biology,49,8,4,0
389,English,46,8,18,0
389,History,30,5,5,0
389,Computer Science,52,9,18,18
390,Math,80,6,3,19
390,Physics,71,8,1,3
390,Chemistry,67,6,15,6
390,Biology,79,3,18,8
390,English,90,3,9,12
390,History,79,5,16,12
390,Computer Science,41,9,0,7
391,Math,50,5,17,1
391,Physics,77,8,2,3
391,Chemistry,55,1,7,9
391,Biology,77,6,10,17
391,English,83,7,14,16
391,History,47,5,13,2
391,Computer Science,68,4,15,15
392,Math,99,1,12,11
392,Physics,76,8,1,16
392,Chemistry,58,4,10,18
392,Biology,93,7,6,1
392,English,77,6,14,0
392,History,42,6,5,12
392,Computer Science,94,9,12,4
393,Math,34,2,17,9
393,Physics,53,7,14,19
393,Chemistry,89,8,3,1
393,Biology,99,2,6,9
393,English,52,5,15,1
393,History,53,0,12,0
393,Computer Science,99,4,12,17
394,Math,41,6,14,2
394,Physics,94,7,11,18
394,Chemistry,88,7,11,14
394,Biology,31,0,6,12
394,English,61,0,5,12
394,History,40,9,15,19
394,Computer Science,46,3,4,13
395,Math,81,9,13,0
395,Physics,72,9,17,15
395,Chemistry,58,1,7,9
395,Biology,98,9,17,5
395,English,32,7,8,4
395,History,31,1,6,16
395,Computer Science,71,1,9,19
396,Math,97,9,14,4
396,Physics,78,4,1,8
396,Chemistry,99,1,13,18
396,Biology,69,0,2,9
396,English,94,4,3,6
396,History,34,7,10,16
396,Computer Science,49,2,4,14
397,Math,80,7,12,15
397,Physics,32,0,8,8
397,Chemistry,55,0,1,8
397,Biology,91,7,18,12
397,English,98,8,12,0
397,History,76,3,3,19
397,Computer Science,39,8,5,11
398,Math,91,3,15,2
398,Physics,75,0,9,14
398,Chemistry,65,7,15,13
398,Biology,32,0,13,17
398,English,96,5,18,2
398,History,83,4,9,8
398,Computer Science,62,2,18,10
399,Math,53,2,18,5
399,Physics,69,5,12,11
399,Chemistry,91,9,2,3
399,Biology,62,7,3,10
399,English,48,5,11,8
399,History,54,9,2,2
399,Computer Science,57,6,15,2
400,Math,71,7,10,7
400,Physics,35,3,10,11
400,Chemistry,42,5,2,14
400,Biology,57,4,13,17
400,English,60,4,13,7
400,History,89,6,14,14
400,Computer Science,59,2,19,5
401,Math,56,8,7,5
401,Physics,44,2,9,14
401,Chemistry,46,2,10,15
401,Biology,34,4,13,17
401,English,55,7,4,6
401,History,45,6,13,4
401,Computer Science,85,8,3,3
402,Math,77,7,16,14
402,Physics,65,5,15,3
402,Chemistry,67,4,15,15
402,Biology,39,8,3,13
402,English,33,7,9,3
402,History,42,1,0,15
402,Computer Science,86,4,5,5
403,Math,96,3,0,3
403,Physics,62,4,7,4
403,Chemistry,91,9,1,11
403,Biology,51,0,6,10
403,English,97,4,5,10
403,History,30,8,9,19
403,Computer Science,53,4,10,16
404,Math,37,3,17,15
404,Physics,95,4,17,2
404,Chemistry,99,2,6,17
404,Biology,43,5,7,14
404,English,76,0,10,4
404,History,34,4,5,1
404,Computer Science,99,3,8,2
405,Math,77,3,0,15
405,Physics,80,9,7,0
405,Chemistry,57,4,8,11
405,Biology,51,7,16,9
405,English,56,6,18,5
405,History,53,7,18,17
405,Computer Science,95,4,9,15
406,Math,68,7,9,14
406,Physics,37,9,11,10
406,Chemistry,80,1,12,3
406,Biology,92,0,18,8
406,English,68,0,6,6
406,History,36,7,15,2
406,Computer Science,39,1,6,4
407,Math,86,7,6,16
407,Physics,33,7,15,18
407,Chemistry,71,2,2,16
407,Biology,60,9,16,16
407,English,50,3,5,11
407,History,83,8,19,16
407,Computer Science,78,9,6,15
408,Math,42,2,1,15
408,Physics,35,6,4,6
408,Chemistry,61,0,12,15
408,Biology,87,3,1,4
408,English,89,6,10,10
408,History,83,0,15,12
408,Computer Science,66,3,15,15
409,Math,35,1,13,15
409,Physics,52,3,12,14
409,Chemistry,73,8,17,13
409,Biology,81,8,3,7
409,English,69,5,15,9
409,History,54,4,16,0
409,Computer Science,60,1,9,3
410,Math,94,3,3,3
410,Physics,38,2,12,3
410,Chemistry,98,6,15,4
410,Biology,77,0,5,10
410,English,34,6,18,0
410,History,38,1,12,14
410,Computer Science,96,7,9,8
411,Math,77,2,14,16
411,Physics,45,4,7,3
411,Chemistry,49,7,14,4
411,Biology,74,5,4,16
411,English,68,5,1,10
411,History,68,5,7,4
411,Computer Science,83,0,4,13
412,Math,67,6,13,17
412,Physics,94,5,2,4
412,Chemistry,73,1,16,16
412,Biology,90,3,9,15
412,English,91,3,9,12
412,History,73,6,12,11
412,Computer Science,73,1,4,1
413,Math,87,3,12,2
413,Physics,77,0,18,10
413,Chemistry,38,6,15,2
413,Biology,65,6,11,17
413,English,89,4,9,11
413,History,69,2,14,0
413,Computer Science,96,1,17,1
414,Math,34,0,9,19
414,Physics,34,1,14,19
414,Chemistry,37,0,11,11
414,Biology,62,9,3,7
414,English,94,1,0,10
414,History,84,1,0,11
414,Computer Science,45,5,9,17
415,Math,76,0,9,2
415,Physics,87,4,15,5
415,Chemistry,96,8,10,12
415,Biology,47,9,3,7
415,English,95,7,5,15
415,History,47,0,5,12
415,Computer Science,59,9,9,10
416,Math,42,8,3,6
416,Physics,53,5,1,6
416,Chemistry,90,8,4,14
416,Biology,79,3,18,19
416,English,68,9,7,16
416,History,74,7,10,0
416,Computer Science,63,0,4,5
417,Math,55,8,6,14
417,Physics,77,8,12,4
417,Chemistry,32,2,18,13
417,Biology,77,5,16,3
417,English,74,7,18,4
417,History,95,1,10,12
417,Computer Science,96,4,2,5
418,Math,71,2,7,17
418,Physics,64,7,16,7
418,Chemistry,95,6,5,1
418,Biology,50,6,2,16
418,English,58,6,4,0
418,History,37,9,14,14
418,Computer Science,82,6,2,1
419,Math,35,4,8,9
419,Physics,65,2,8,16
419,Chemistry,71,0,18,18
419,Biology,99,2,12,3
419,English,31,6,19,17
419,History,52,0,3,13
419,Computer Science,49,2,17,13
420,Math,76,2,0,16
420,Physics,64,2,12,14
420,Chemistry,79,4,2,18
420,Biology,69,3,3,18
420,English,30,7,14,0
420,History,36,4,19,19
420,Computer Science,40,5,15,13
421,Math,39,7,13,17
421,Physics,38,0,5,7
421,Chemistry,87,1,4,5
421,Biology,80,3,6,3
421,English,54,9,17,15
421,History,34,7,13,4
421,Computer Science,86,9,5,15
422,Math,89,3,11,10
422,Physics,32,4,5,18
422,Chemistry,47,6,10,4
422,Biology,32,7,5,3
422,English,73,8,15,9
422,History,93,5,13,12
422,Computer Science,66,1,3,1
423,Math,73,2,3,5
423,Physics,91,0,16,15
423,Chemistry,38,8,8,8
423,Biology,41,6,8,14
423,English,95,7,5,19
423,History,68,2,7,17
423,Computer Science,63,8,18,6
424,Math,60,1,7,13
424,Physics,66,8,19,12
424,Chemistry,79,3,8,3
424,Biology,56,7,0,16
424,English,38,3,12,1
424,History,61,8,19,5
424,Computer Science,89,0,4,2
425,Math,65,0,13,8
425,Physics,53,3,17,13
425,Chemistry,97,8,9,2
425,Biology,36,9,12,3
425,English,72,8,3,13
425,History,56,9,4,6
425,Computer Science,54,2,3,9
426,Math,45,2,19,18
426,Physics,47,9,11,15
426,Chemistry,94,1,14,6
426,Biology,57,0,4,9
426,English,51,4,3,13
426,History,42,0,15,8
426,Computer Science,93,2,14,13
427,Math,81,9,11,0
427,Physics,84,2,17,6
427,Chemistry,55,4,11,6
427,Biology,75,5,13,1
427,English,99,4,4,0
427,History,35,3,6,8
427,Computer Science,66,4,7,6
428,Math,42,7,10,17
428,Physics,86,2,5,1
428,Chemistry,54,9,10,0
428,Biology,95,0,7,1
428,English,98,7,18,15
428,History,42,9,19,6
428,Computer Science,92,6,15,11
429,Math,85,1,17,15
429,Physics,81,9,8,8
429,Chemistry,65,8,14,13
429,Biology,80,4,5,2
429,English,86,5,19,15
429,History,91,3,16,15
429,Computer Science,67,7,18,1
430,Math,51,0,14,17
430,Physics,77,4,16,7
430,Chemistry,86,9,2,15
430,Biology,57,1,14,0
430,English,70,3,11,0
430,History,62,6,17,14
430,Computer Science,59,8,12,15
431,Math,68,0,11,19
431,Physics,42,7,19,14
431,Chemistry,85,4,3,1
431,Biology,57,1,1,14
431,English,55,2,14,19
431,History,90,6,4,8
431,Computer Science,81,2,12,17
432,Math,78,5,9,1
432,Physics,53,5,12,17
